,Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2
4801,FDA37,7.81,0.055216312,3,125.5046,OUT035,2004,3237.1196,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4802,FDS13,6.465,0.125210375,3,266.8884,OUT017,2007,1059.9536,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4803,NCW42,18.2,0.058185842,9,220.8456,OUT027,1985,4199.8664,40,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
4804,FDK15,10.8,0.098814721,10,100.5042,OUT018,2009,1884.8798,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
4805,FDX51,9.5,0.022058724,10,196.8452,OUT046,1997,3523.4136,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
4806,FDJ20,20.7,0.100091576,6,125.5388,OUT013,1987,2105.2596,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
4807,DRK59,8.895,0.075876602,7,235.9616,OUT017,2007,1874.8928,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
4808,FDL45,15.6,0.037841362,13,125.2704,OUT018,2009,2628.5784,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
4809,FDH41,9.0,0.081943273,5,214.5534,OUT013,1987,3440.8544,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
4810,FDD05,19.35,0.016645164,5,120.9098,OUT045,2002,1687.1372,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4811,FDZ39,19.7,0.018061324,10,102.599,OUT045,2002,2063.98,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4812,FDY35,17.6,0.028062401,1,44.0402,OUT019,1985,91.8804,40,4,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
4813,NCE06,5.825,0.091857904,9,160.7894,OUT018,2009,1617.894,16,3,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
4814,FDE57,9.6,0.036109413,6,140.6154,OUT027,1985,4538.0928,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
4815,FDD33,12.85,0.108633372,6,233.8642,OUT018,2009,2323.642,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
4816,FDQ10,12.85,0.03324652,13,172.4422,OUT045,2002,4483.4972,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4817,FDN15,17.5,0.016720132,10,139.918,OUT013,1987,419.454,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
4818,FDS50,17.0,0.055433377,4,221.1114,OUT046,1997,4434.228,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
4819,FDX21,7.05,0.084966021,13,111.1912,OUT046,1997,1965.4416,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
4820,FDL58,5.78,0.074135053,13,264.0568,OUT035,2004,2109.2544,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4821,FDK09,15.2,0.091745951,13,229.0352,OUT035,2004,2290.352,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4822,FDS08,5.735,0.056685383,6,178.437,OUT027,1985,3175.866,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
4823,FDE20,11.35,0.00552947,6,169.279,OUT035,2004,2376.906,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4824,FDF04,17.5,0.013664703,5,257.7304,OUT045,2002,5683.2688,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4825,FDA50,16.25,0.087310672,4,95.541,OUT049,1999,1544.656,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
4826,FDX08,12.85,0.022639195,6,179.7318,OUT049,1999,2165.1816,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
4827,FDD05,19.35,0.016531033,5,122.4098,OUT027,1985,3012.745,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
4828,FDG41,8.84,0.076873991,5,109.9228,OUT018,2009,1547.3192,16,3,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
4829,FDU39,18.85,0.035863436,10,58.3562,OUT027,1985,1125.8678,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
4830,NCQ43,17.75,0.111301625,11,107.5912,OUT046,1997,1528.6768,28,8,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True
4831,NCY42,6.38,0.015193323,9,143.347,OUT045,2002,858.882,23,7,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
4832,FDF26,6.825,0.046408928,3,153.2998,OUT027,1985,3998.7948,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
4833,FDC20,10.65,0.06613202877895108,6,57.1272,OUT035,2004,279.636,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4834,FDX14,13.1,0.07494003,4,75.0354,OUT046,1997,902.8248,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
4835,DRC49,8.67,0.065119701,14,145.7128,OUT027,1985,4026.7584,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
4836,FDM40,10.195,0.06613202877895108,5,143.1154,OUT017,2007,2410.8618,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4837,FDE10,6.67,0.090456903,13,131.2626,OUT017,2007,2098.6016,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4838,NCU17,5.32,0.093071679,8,103.8674,OUT045,2002,509.337,23,7,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
4839,FDB36,5.465,0.048292189,0,133.1626,OUT027,1985,2492.0894,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
4840,DRF13,12.1,0.029902679,14,144.3444,OUT018,2009,1161.1552,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
4841,FDL13,13.85,0.056547986,2,232.73,OUT018,2009,6291.81,16,3,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
4842,NCH55,16.35,0.034726222,9,125.602,OUT049,1999,3036.048,26,9,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
4843,NCF18,18.35,0.088908547,9,192.8504,OUT013,1987,2876.256,38,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
4844,FDC09,15.5,0.044024163,6,102.0332,OUT010,1998,102.5332,27,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
4845,FDV09,12.1,0.020568574,13,150.4734,OUT046,1997,2078.6276,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
4846,FDV09,12.1,0.020564685,13,148.2734,OUT035,2004,3266.4148,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4847,FDU16,19.25,0.058226609,5,85.2908,OUT013,1987,671.1264,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
4848,FDD26,8.71,0.072155462,3,183.3924,OUT046,1997,3146.5708,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
4849,NCA29,10.5,0.027253711,9,170.9106,OUT013,1987,3251.1014,38,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
4850,FDZ26,11.6,0.144604071,4,240.8222,OUT018,2009,3585.333,16,3,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
4851,FDT56,16.0,0.193477995,6,55.9246,OUT010,1998,405.4722,27,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
4852,FDF22,6.865,0.056945936,13,214.6218,OUT045,2002,1923.4962,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4853,FDH21,10.395,0.031288338,12,159.5604,OUT045,2002,2852.2872,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4854,FDD44,8.05,0.078400465,6,259.0646,OUT046,1997,4380.2982,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
4855,FDS56,5.785,0.038976089,6,264.2252,OUT017,2007,3934.878,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4856,FDF21,10.3,0.058918844,6,191.653,OUT049,1999,5313.084,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
4857,FDM44,12.5,0.031176157,6,103.099,OUT018,2009,722.393,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
4858,DRK01,7.63,0.061159246,14,92.5436,OUT049,1999,1607.2412,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
4859,FDO22,13.5,0.06613202877895108,13,78.396,OUT035,2004,1438.128,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4860,FDP57,17.5,0.052550476,13,101.299,OUT045,2002,722.393,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4861,DRF49,7.269999999999999,0.124448295,14,112.0518,OUT019,1985,113.8518,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
4862,DRK11,8.21,0.010808272,7,150.5392,OUT018,2009,1043.9744,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
4863,FDT51,11.65,0.010963269,10,110.9544,OUT018,2009,335.5632,16,3,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
4864,FDE58,18.5,0.06613202877895108,13,119.8124,OUT017,2007,4029.4216,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4865,FDT23,7.72,0.075035902,1,78.7986,OUT018,2009,856.8846,16,3,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
4866,NCT42,5.88,0.024882614,9,149.4392,OUT035,2004,1640.5312,21,6,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
4867,FDJ41,6.85,0.022878953,5,262.3594,OUT035,2004,3924.891,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4868,NCF42,17.35,0.166572501,9,176.1712,OUT027,1985,3691.1952,40,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
4869,FDA19,7.52,0.055081623,6,128.8994,OUT013,1987,2055.9904,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
4870,FDW09,13.65,0.025920816,13,81.2302,OUT046,1997,2059.9852,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
4871,NCO14,9.6,0.029500321,9,46.2086,OUT027,1985,802.9548,40,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
4872,FDO39,6.985,0.137645467,10,185.2608,OUT045,2002,2940.1728,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4873,FDR45,10.800000000000002,0.06613202877895108,13,240.6222,OUT027,1985,4302.3996,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
4874,FDA15,9.3,0.026818196,4,248.9092,OUT010,1998,498.0184,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
4875,FDY13,12.1,0.030102335,3,74.767,OUT013,1987,2220.443,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
4876,FDY31,5.98,0.043740308,6,145.3418,OUT018,2009,2354.2688,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
4877,NCS29,9.0,0.069653585,8,266.2884,OUT049,1999,2914.8724,26,9,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
4878,FDJ52,7.145,0.01785932,5,160.6578,OUT018,2009,2246.4092,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
4879,NCX41,19.0,0.017755213,8,211.7244,OUT045,2002,2752.4172,23,7,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
4880,FDQ36,7.855,0.161875063,0,35.6848,OUT045,2002,335.5632,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4881,FDV35,19.5,0.128181759,1,156.1314,OUT035,2004,2792.3652,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4882,FDE02,8.71,0.121250374,3,92.7778,OUT046,1997,1032.6558,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
4883,FDA34,11.5,0.014921093,15,173.908,OUT018,2009,1211.756,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
4884,NCL42,18.85,0.040434372,9,244.3144,OUT049,1999,5635.3312,26,9,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
4885,FDE14,13.65,0.031508924,3,98.77,OUT045,2002,1697.79,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4886,DRD25,6.135,0.079094835,14,114.386,OUT049,1999,1018.674,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
4887,DRF01,5.655,0.175793413,14,146.9102,OUT018,2009,1749.7224,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
4888,FDF39,14.85,0.019495051,4,261.291,OUT013,1987,10256.649,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
4889,FDP01,20.75,0.063313974,2,153.7682,OUT035,2004,1829.6184,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4890,FDB10,10.0,0.0674819,13,234.859,OUT018,2009,1181.795,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
4891,FDY14,10.3,0.070026951,4,263.6226,OUT035,2004,6608.065,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4892,FDR57,5.675,0.023496967,13,156.1288,OUT046,1997,2828.3184,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
4893,NCH29,5.51,0.06613202877895108,8,98.9726,OUT018,2009,1565.9616,16,3,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
4894,FDJ45,17.75,0.073559521,12,33.9216,OUT045,2002,830.9184,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
4895,FDZ48,17.75,0.07626905,0,113.1544,OUT018,2009,1006.6896,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
4896,FDV44,8.365,0.039925235,6,189.2188,OUT045,2002,4570.0512,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
4897,FDR01,5.405,0.093883945,3,200.4742,OUT019,1985,398.1484,40,4,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
4898,FDZ57,10.0,0.03773288,13,128.2994,OUT013,1987,1413.4934,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
4899,FDI08,18.2,0.066400129,6,250.1092,OUT049,1999,5727.2116,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
4900,DRA24,19.35,0.039920687,14,163.3868,OUT035,2004,3439.5228,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
4901,FDS39,6.895,0.022351808,10,143.7812,OUT027,1985,4986.842,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
4902,NCL31,7.39,0.120180894,11,141.447,OUT013,1987,2290.352,38,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
4903,FDD34,7.945,0.015900971,13,163.821,OUT049,1999,1794.331,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
4904,FDC34,16.0,0.172759093,13,157.0972,OUT046,1997,4673.916,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
